label,narasi
1,"['rangkap', 'jabat', 'menteri', 'anggota', 'dpr', 'puan', 'khan', 'gaji', 'dobel']"
1,"['buah', 'video', 'lihat', 'orang', 'siswa', 'lihat', 'main', 'game', 'online', 'kelas', 'jadi', 'salah', 'satu', 'sma', 'luwu', 'timur', 'sulawesi', 'stopkecanduangameonline']"
1,"['jadi', 'tahun', 'besar', 'telantar', 'orang', 'tua', 'dr', 'umur', 'akhir', 'sdh', 'nyata', 'sembuh', 'komunikasi', 'layak', 'orang', 'manusia']"
1,"['tukang', 'jagal', 'akhir', 'tendang', 'sapi']"
1,"['lah', 'solusi', 'milenial', 'ngatasin', 'banjir', 'dki', 'gabener', 'aniesdimana']"
1,"['seluruh', 'biaya', 'muhammad', 'zohri', 'lama', 'finlandia', 'urus', 'visa', 'eropa']"
1,"['infovalid', 'smi', 'baru', 'gontor', 'ponorogo', 'jilbab', 'bawa', 'cek', 'nila', 'besar', 'tolak', 'malu', 'ceramah', 'sama', 'kiyai', 'smi', 'balik', 'jakarta', 'seluruh', 'agenda', 'jatim', 'batal', 'semua']"
1,"['wiranto', 'tegas', 'bubar', 'dpr', 'tak', 'selesai', 'ruu', 'fadli', 'zon', 'ciut', 'berita', 'viral', 'lengkap', 'http', 'dot', 'wiranto', 'tegas', 'bubar', 'dpr']"
1,"['info', 'baru', 'polsek', 'tampan', 'serang', 'mohon', 'diam', 'diri', 'dlm', 'rumah', 'kurang', 'giat', 'luar']"
0,"['ancam', 'cina', 'bukan', 'fiksi']"
1,"['burung', 'nama', 'surakav', 'perlu', 'fotografer', 'lama', 'hari', 'utk', 'dapat', 'foto', 'yg', 'lengkap', 'ubah', 'warna', 'bbrp', 'detik', 'dlm', 'video', 'yg', 'pendek', 'sila', 'nikmat', 'ajaib', 'cipta', 'tuhan', 'yg', 'sangat']"
1,"['asai', 'rrc', 'mampu', 'bayar', 'hutang', 'anggola', 'resmi', 'larang', 'agama', 'islam', 'kitab', 'suci', 'alquran', 'negara', 'apakabar', 'indonesia', 'moga', 'indonesia', 'segera', 'sadar', 'aamiin']"
1,"['siapa', 'salah', 'saling', 'lempar', 'tanggungjawab', 'soal', 'bocor', 'nik', 'nomor', 'kk', 'sekarang', 'lempar', 'jadi', 'tanggungjawab', 'provider', 'data', 'duduk', 'kartu', 'sim', 'prabayar', 'bocor', 'menkominfo', 'datang', 'operator', 'https', 'ikut', 'berita', 'baru', 'cnnindonesia']"
1,"['masjid', 'dekat', 'pangkal', 'brandan', 'bakar', 'keluar', 'umum', 'orang', 'gila', 'siapa', 'orang', 'gila']"
0,"['produk', 'segera', 'resmi', 'hadir', 'harga']"
0,"['tim', 'putri', 'indo', 'vs', 'tim', 'putri', 'rusia', 'kalo', 'kurang', 'tuju', 'sila', 'dikomen']"
0,"['bahaya', 'makan', 'kepala', 'ikan', 'kandung', 'racun', 'ciguatoksin']"
1,"['whats', 'happening', 'world', 'sad', 'say', 'legal', 'china', 'ctto']"
1,"['hadiah', 'mobil', 'alphard', 'beri', 'ustad', 'abdul', 'somad', 'orang', 'saudagar', 'kaya', 'aceh', 'yg', 'sangat', 'kagum', 'uas', 'hadiah', 'beri', 'mengatasnamakan', 'seluruh', 'masyarakat', 'aceh', 'fakta', 'sejarah', 'jangan', 'mobil', 'mewah', 'emas', 'monas', 'berat', 'kg', 'pesawat', 'pertama', 'pernah', 'beri', 'rakyat', 'aceh', 'perintah', 'indonesia', 'rakyat', 'aceh', 'sejak', 'dulu', 'memang', 'kenal', 'dermawan', 'harga']"
1,"['potret', 'didik', 'rau']"
1,"['astaghfirullohal', 'cuplik', 'film', 'terus', 'terang', 'sangat', 'prihatin', 'kalimat', 'thoyibah', 'identik', 'dg', 'jahat', 'moga', 'instansi', 'kait', 'segera', 'henti', 'putar', 'film', 'mana', 'ambil', 'tindak', 'thd', 'semua', 'crew', 'yg', 'libat', 'dlm', 'buat', 'film', 'tsb', 'spt', 'jadi', 'rezim', 'skrg', 'benar', 'apa', 'sih', 'dg', 'negeri']"
1,"['jokowi', 'kata', 'anak', 'kecil', 'bodoh', 'media', 'luar']"
1,"['lahan', 'tani', 'usir', 'paksa', 'dg', 'pasu', 'barakuda', 'ahad', 'juli', 'pkl']"
1,"['culi', 'anak', 'gelandang', 'brebes']"
1,"['hio', 'dupa', 'ruang', 'sidang', 'ahok', 'kait', 'mistis']"
1,"['apa', 'nyata', 'inteljen', 'pihak', 'gereja', 'sudut', 'umat']"
1,"['according', 'middle', 'east', 'observer', 'isaac', 'herzog', 'member', 'knesset', 'chairman', 'israeli', 'labor', 'party', 'revealed', 'saudi', 'king', 'salman', 'bin', 'abdulaziz', 'financed', 'election', 'campaign', 'israeli', 'prime', 'mister', 'benjamin', 'netanyahu']"
1,"['found', 'photos', 'flu', 'pandemic']"
0,"['lebih', 'persen', 'hoaks', 'sasar', 'isu', 'cegah', 'obat', 'jadi', 'perlu', 'klaim', 'temu', 'obat', 'cegah']"
1,"['pantesan', 'mudik', 'sama', 'pulang', 'kampung', 'beda', 'tuntut', 'guru', 'bahasa', 'indonesia', 'waktu', 'sekolah', 'dulu']"
1,"['dulu', 'status', 'tugas', 'partai', 'sekarang', 'bawah', 'luhut', 'si', 'menteri', 'satu', 'semua', 'asli', 'jago', 'prank']"
1,"['sholat', 'jum', 'atan', 'china', 'jadi', 'laut', 'manusia', 'buat', 'merinding', 'hati', 'semua', 'lebih', 'juta', 'orang', 'komunis', 'china', 'masuk', 'islam', 'orang', 'islam', 'wuhan', 'satu', 'kena', 'virus', 'corona', 'takjub', 'orang', 'islam', 'akhir', 'atas', 'izin', 'allah', 'swt', 'masuk', 'islam', 'subhanallah', 'bangga', 'jadi', 'umat', 'islam', 'syaa', 'alloh', 'masuk', 'dalam', 'golong', 'nabi', 'muhammad', 'sholeh', 'sholehah', 'aamiin']"
1,"['innalilahi', 'wa', 'innalilaihi', 'rojiun', 'tinggal', 'dunia', 'dosen', 'ui', 'berita', 'yg', 'sedih', 'pagi', 'tadi', 'jam', 'dosen', 'dokter', 'gigi', 'dr', 'umi', 'susiana', 'tinggal', 'covid', 'pimpin', 'putus', 'semua', 'dosen', 'karyawan', 'libur', 'minggu', 'masuk', 'tgl', 'april', 'sekarang', 'semua', 'suruh', 'cepet', 'pulang', 'kampus', 'tutup', 'jadi', 'semua', 'sholat', 'dhuhur', 'sholat', 'ghoib', 'jenazah', 'tdk', 'bezuk', 'msh', 'rsi', 'moga', 'allah', 'lindung', 'semua', 'aamiin', 'yaa', 'rabbal']"
1,"['jadi', 'sampai', 'masyarakat', 'pamekasan', 'masyarakat', 'madura', 'informasi', 'hoax', 'benar']"
1,"['setrum', 'mati', 'minta', 'pria', 'buat', 'surat', 'wasiat', 'ibu']"
1,"['portal', 'sumber', 'sebut', 'muat', 'berita', 'kena', 'rencana', 'presiden', 'joko', 'widodo', 'beri', 'mohon', 'maaf', 'resmi', 'pki']"
1,"['bagaimana', 'ukir', 'ratus', 'tahun', 'usia', 'nya']"
1,"['main', 'sepak', 'bola', 'asal', 'inggris', 'david', 'beckham', 'nyata', 'kunjung', 'dalam', 'nama', 'dunia', 'nyata', 'memberikana', 'bantu', 'manusia', 'degar', 'tragedi', 'mati', 'anak', 'nduga', 'tahun', 'silam', 'datang', 'sang', 'bintang', 'sepak', 'bola', 'akhir', 'dikagetkana', 'kaos', 'baju', 'kena', 'david', 'beckham', 'tulis', 'free', 'west', 'papua']"
1,"['temukn', 'kndang', 'ternak', 'warga', 'yg', 'babi', 'hutan', 'melahirkn', 'ekor', 'anak', 'mirip', 'manusia', 'yg', 'konon', 'mnurut', 'cerita', 'masyrkt', 'setmpat', 'babi', 'sering', 'rusak', 'tnaman', 'babi', 'hutan', 'yg', 'malang', 'meninggl', 'stlh', 'mlhir', 'x']"
1,"['wanita', 'bawa', 'anjing', 'masuk', 'masjid', 'polisi', 'sebut', 'laku', 'alami', 'ganggu', 'jiwa', 'jangan']"
1,"['capres', 'kartu']"
1,"['tonton', 'sepi', 'teman', 'ahok', 'kasih', 'tiket', 'gratis', 'uang', 'rp', 'ribu', 'mau', 'nonton', 'film', 'si', 'ahok']"
1,"['kuat', 'hengpon', 'jadul', 'cekrek', 'cekrek', 'aplot', 'yuhuuu', 'minceu', 'ketemu', 'babang', 'ganteng', 'lg', 'airport']"
1,"['ingat', 'kan', 'kasus', 'bom', 'bunuh', 'diri', 'surabaya', 'nyata', 'dr', 'kubu', 'ganti', 'ganti', 'ituu', 'kok', 'ngeri', 'yah', 'ayok', 'banyak', 'mikir', 'biar', 'cerdas', 'pasti', 'terus', 'waspada']"
1,"['program', 'undi', 'hadiah', 'pt', 'whatsapp', 'indonesia', 'resmi', 'surat', 'es', 'legalisir', 'notaris', 'pemkot', 'dki', 'jakarta', 'dirjen', 'pajak', 'ri', 'ri']"
1,"['suka', 'koar', 'koar', 'nkri', 'harga', 'mati']"
0,"['surat', 'bukan', 'asal', 'kpk', 'pasti', 'surat', 'palsu']"
1,"['nah', 'nyata', 'menu', 'pes', 'belum', 'hari', 'lalu', 'nyata', 'berita', 'bom', 'tempat', 'ibadah', 'surabaya', 'berita', 'media', 'bbc', 'news', 'indonesia', 'padahal', 'jadi', 'sungguh', 'tadi', 'pagi', 'kejam', 'biadab']"
0,"['innalillahiwainnailahirojiun', 'korban', 'sambar', 'petir', 'sore', 'moga', 'tempat', 'sis', 'amin', 'moga', 'kelurga', 'yg', 'tinggal', 'beri', 'tabah', 'buat', 'ajar', 'jangan', 'main', 'hp', 'pas', 'hujan', 'petir', 'baik', 'luar', 'rumah', 'lokasi', 'riau', 'kab', 'rok', 'hilir', 'kec', 'bangko', 'pusako', 'kel', 'bangko', 'kiri']"
1,"['video', 'habib', 'rizieq', 'sambut', 'simpatisan', 'bandara', 'bukan', 'video', 'pulang', 'indonesia']"
1,"['sri', 'mulyani', 'antek', 'kapitalisme', 'emas', 'dgn', 'aseng', 'asing', 'sri', 'mulyani', 'menkeu', 'baik', 'dunia', 'presiden', 'jokowi', 'bukti', 'kelola', 'apbn', 'jalur', 'benar', 'kepala', 'negara', 'nyata', 'bangga', 'tahu', 'salah', 'satu', 'menteri', 'kabinet', 'kerja', 'nobat', 'menteri', 'baik', 'dunia', 'menteri', 'uang', 'antek', 'kapitalis', 'sri', 'mulyani', 'indrawati', 'beri', 'harga', 'sebut']"
1,"['dasar', 'hasil', 'telusur', 'akun', 'twitter', 'mengatasnamakan', 'tommy', 'soeharto', 'nama', 'guna', 'akun', 'palsu']"
1,"['menteri', 'esdm', 'pernah', 'buat', 'menyebarluaskan', 'pamflet', 'macam', 'kata', 'pamflet', 'liar', 'dipertanggungjawabkan', 'benar']"
1,"['rasa', 'hilang', 'motor', 'surabaya', 'adakan', 'tangkap', 'polsek', 'kenjeran', 'unit', 'sepeda', 'motor', 'aman', 'apabila', 'kenan', 'hub', 'polsek', 'kenjeran', 'cek', 'unit', 'serta', 'n', 'kendara']"
0,"['apa', 'benar', 'dulu', 'indonesia', 'jajah', 'belanda', 'lama', 'tahun', 'wassalam']"
1,"['assalamu', 'alaikum', 'mau', 'tanya', 'nie', 'ane', 'dpt', 'bc', 'model', 'kek', 'begini', 'bener', 'gak', 'yak', 'assalamualaikum', 'wrwb', 'anak', 'owner', 'behaestex', 'pabrik', 'sarung', 'atlas', 'rubat', 'assalamualaikum', 'mohon', 'bantu', 'yaaa', 'bismillah', 'butuh', 'rawan', 'safar', 'bantu', 'potret', 'plang', 'masjid', 'alamat', 'jelas', 'baca']"
1,"['jonru', 'implisit', 'salah', 'polisi', 'atas', 'salah', 'tulis', 'fitsa', 'hats', 'ledek', 'om', 'otak', 'mana', 'om', 'banding', 'kasus', 'jokowi', 'read', 'sign']"
1,"['senjata', 'tembak', 'orang', 'gadis', 'lawan', 'karna', 'jadi', 'palestina', 'sebut', 'langgar', 'ham', 'berat', 'kalau', 'jadi', 'prancis', 'ramai', 'pasang', 'gambar', 'support', 'prancis', 'kutuk', 'aksi', 'sebut']"
0,"['kuasa', 'sektor', 'finansiil', 'cina', 'makin', 'jelas', 'dampak', 'indonesia', 'makin', 'jajah', 'ekonomi', 'cina', 'bank', 'bumn', 'pt', 'bank', 'mandiri', 'tbk', 'pt', 'bank', 'rakyat', 'indonesia', 'bri', 'tbk', 'pt', 'bank', 'negara', 'indonesia', 'bni', 'tbk', 'pinjam', 'cina', 'development', 'bank', 'cdb']"
1,"['akhir', 'steve', 'jobs']"
1,"['kapan', 'liput', 'jokowi', 'baptis', 'ulang', 'mjdi', 'hebartus', 'yg', 'tdk', 'murtad']"
1,"['hari', 'damping', 'presiden', 'jokowi', 'pimpin', 'rapat', 'batas', 'cepat', 'tangan', 'pandemi', 'antisipasi', 'bakar', 'hutan', 'lahan', 'laksana', 'istana', 'kodok']"
1,"['exclusive', 'picture', 'patient', 'throat', 'infected', 'coronavirus', 'showing', 'extent', 'inflammation', 'destruction', 'affected', 'throat', 'entrance', 'lungs', 'caused', 'virus', 'first', 'days', 'infection', 'severe', 'shortness', 'breath']"
1,"['dengar', 'saddam', 'hussein', 'temu', 'tahun', 'kabinet', 'beri', 'tahu', 'bagaimana', 'amerika', 'ancam', 'irak', 'virus', 'corona', 'bukti', 'luar', 'bayang', 'ragu', 'senjata', 'biologis', 'curi', 'cina', 'bocor', 'laboratorium', 'wuhan', 'cina']"
0,"['chloroquine', 'bukti', 'obat', 'efektif']"
1,"['waduh', 'tka', 'asal', 'cina', 'baru', 'tiba', 'cilegon', 'karantina', 'selamat', 'datang', 'tka', 'china', 'silah', 'sebar', 'virus', 'corona', 'banyak', 'yg', 'kalian', 'indonesia', 'dapat', 'utang', 'imf', 'atas', 'jasa', 'kalian', 'bawa', 'masuk', 'virus', 'corona']"
1,"['allahumma', 'sholli', 'ala', 'syayyidina', 'muhammad', 'jantung', 'detak', 'keras', 'syukur', 'asa', 'terenyuh', 'mualaf', 'deddy', 'corbuzier', 'beri', 'hadiah', 'mobil', 'nyai', 'sinta', 'nuriyah', 'wahid', 'terenyuh', 'pertama', 'hadiah', 'beri', 'momentum', 'hari', 'ibu', 'desember', 'dua', 'mobil', 'hadiah', 'kompatibel', 'kondisi', 'nyai', 'sinta', 'nuriyah', 'wahid']"
1,"['sepatu', 'ozil', 'cakep', 'sumpah']"
1,"['alas', 'knp', 'alexis', 'tahan', 'klo', 'foto', 'edit', 'potong', 'telinga']"
1,"['wajib', 'militer', 'konteks', 'bela', 'negara', 'bangun', 'daya', 'tangkal', 'warga', 'negara', 'atas', 'ancam', 'negara', 'masuk', 'radikalisme', 'tingkat', 'nasionalisme', 'cinta', 'tanah', 'air']"
1,"['happen', 'emporium', 'mall', 'charging', 'mobile', 'phone', 'using', 'power', 'bank', 'stored', 'pocket', 'lagulamakambinghitam']"
1,"['ketua', 'dpp', 'partai', 'gerindra', 'riza', 'patria', 'tegas', 'pulang', 'imam', 'besar', 'fpi', 'habib', 'rizieq', 'shihab', 'bukan', 'tugas', 'menteri', 'tahan', 'prabowo', 'subianto', 'kirim', 'utus', 'urus', 'pulang', 'hrs']"
1,"['foto', 'sebut', 'foto', 'orang', 'unjuk', 'rasa', 'kencing', 'depan', 'baris', 'polisi', 'lama', 'rusuh', 'susul', 'mati', 'orang', 'anak', 'lelaki', 'usia', 'tahun', 'san', 'carlos', 'de', 'bariloche', 'juni']"
1,"['nyata', 'mobil', 'ambulans', 'maksud', 'bawa', 'batu', 'mau', 'bensin']"
1,"['akhir', 'posting', 'tempat', 'daerah', 'pelingkau', 'pangkal', 'bun', 'pagi', 'kaget', 'syok', 'lihat', 'komentar', 'nyata', 'foto', 'hoax', 'hubung', 'bksda']"
1,"['korban', 'tewas', 'info', 'anak', 'unsri', 'politeknik', 'unsri']"
1,"['habib', 'bahar', 'smith', 'gebukin', 'napi', 'dalam', 'sel']"
1,"['jarang', 'ol', 'gue', 'jd', 'tinggal', 'info', 'baru', 'tau', 'gue', 'kunci', 'syurga', 'sekarang', 'udah', 'pindah', 'tangan', 'dulu', 'sama', 'farhat', 'sekarang', 'tangan', 'mbah', 'yai', 'kang', 'jae', 'ken', 'ketawa', 'atut', 'kualat', 'blush', 'uninstalljokowi', 'aprilprabowopresiden', 'posting', 'akun', 'facebook', 'ranya', 'alfarizi']"
1,"['perhati', 'waspada', 'culik', 'umur', 'tahun', 'jaga', 'anak']"
1,"['buah', 'akun', 'facebook', 'nama', 'ones', 'nesta', 'suhuniap', 'memposting', 'buah', 'informasi', 'serta', 'foto', 'sebut', 'orang', 'anggota', 'komite', 'nasional', 'papua', 'barat', 'knpb', 'nama', 'daud', 'sektor', 'kebun', 'siri', 'tewas', 'siksa', 'sangat', 'kejam', 'laku', 'operasi', 'gabung', 'markas', 'knpb', 'timika', 'papua', 'september', 'lalu', 'jasad', 'temu', 'kampung', 'tipuka', 'porsite', 'tanggal']"
1,"['warga', 'sorek', 'wilayah', 'riau', 'nya', 'waspada', 'mutilasi', 'bantai']"
0,"['data', 'ukur', 'satu', 'lokasi', 'guna', 'mengeneralisir', 'kondisi', 'mutu', 'udara', 'seluruh', 'jakarta', 'kata', 'kepala', 'bmkg', 'dwikorita', 'karnawati', 'sabtu']"
1,"['lombok', 'homeless', 'homes', 'damaged', 'destroyed', 'dead', 'injured', 'indonesian', 'government', 'still', 'declared', 'national', 'disaster', 'incredible']"
1,"['mobil', 'esemka', 'yg', 'jnjikn', 'pak', 'kowi']"
0,"['rumah', 'sakit', 'umum', 'daerah', 'rsud', 'wates', 'kulon', 'progo', 'daerah', 'istimewa', 'yogyakarta', 'diy', 'jerit', 'lantar', 'klaim', 'layan', 'sehat', 'nila', 'rp', 'miliar', 'gantung', 'bpjs', 'sehat']"
1,"['ingat', 'kpd', 'seluruh', 'umat', 'islam', 'tdk', 'beli', 'jual', 'bumbu', 'yg', 'kadung', 'babi', 'barang', 'haram', 'sbgmn', 'daftar']"
1,"['kepala', 'stasiun', 'klimatologi', 'mlati', 'yogyakarta', 'agus', 'sudaryatno', 'tanggal', 'april', 'edar', 'info', 'ada', 'badai', 'tropis', 'cempaka', 'gerak', 'dampak', 'hujan', 'lebat', 'angin', 'kencang', 'gelombang', 'tinggi', 'bahkan', 'potensi', 'timbul', 'puting', 'beliung', 'wilayah', 'yogyakarta', 'jawa', 'tengah', 'hari', 'depan', 'info', 'sebut', 'sebar', 'lalu', 'media', 'sosial', 'whatsapp', 'nyata', 'muat', 'breaking', 'news', 'tv', 'one', 'direalese', 'bmkg']"
1,"['jangan', 'beli', 'sardin', 'buat', 'baru', 'tadi', 'kawan', 'beli', 'mahu', 'makan', 'satu', 'kawan', 'buka', 'tuang', 'piring', 'banyak', 'cacing', 'hidup', 'baru', 'kawan', 'empo', 'sama']"
1,"['astaghfirullah', 'al']"
0,"['washington', 'senin', 'paul', 'manafort', 'mantan', 'manajer', 'kampanye', 'presiden', 'amerika', 'serikat', 'donald', 'trump', 'jadi', 'sangka', 'dakwa', 'manafort', 'kena', 'tahan', 'rumah', 'sama', 'wakil', 'rick', 'gates', 'sangka', 'george', 'papadopoulos', 'aku', 'salah']"
1,"['uus', 'nonton', 'film', 'mending', 'nonton', 'film', 'miyabi', 'lebih', 'manfaat']"
1,"['undang', 'buka', 'umat', 'islam']"
1,"['aku', 'rawan', 'usai', 'suntik', 'vaksin', 'badan', 'asa', 'enak', 'nafsu', 'makan', 'tinggo', 'tidur', 'nyenyak', 'lupa', 'punya', 'hutang', 'cenderung', 'tayang', 'agustus']"
1,"['kecewa', 'perintah', 'puluh', 'warga', 'jalan', 'bakri', 'bantaeng', 'tutup', 'jalan', 'raya']"
1,"['prime', 'mister', 'shinzo', 'abe', 'beside', 'president', 'philippines', 'duterte', 'national', 'museum', 'japan']"
1,"['doa', 'italia', 'doa', 'italia', 'nepal', 'stayhome', 'corona']"
1,"['masha', 'allah', 'ib', 'hrs', 'sumbang', 'dana', 'pandemi', 'corona']"
1,"['benar', 'udah', 'nyampe', 'purwakarta']"
1,"['jadi', 'galaxy', 'mall', 'surabaya', 'tahu', 'ndirilah', 'galaxy', 'mall', 'brasa', 'hongkong', 'ti', 'atiloh', 'rupane', 'maling', 'yo', 'maling']"
1,"['sampai', 'bmkg', 'indonesia', 'landa', 'suhu', 'panas', 'bukan', 'gelombang', 'panas', 'fenomena', 'gelombang', 'panas', 'jadi', 'indonesia']"
1,"['telusur', 'nyata', 'siswa', 'sebut', 'jemput', 'ibu', 'sendiri', 'maya', 'yunus', 'sama', 'saka', 'usman', 'suami', 'dua', 'maya', 'yunus']"
1,"['tuhan', 'apa', 'akhir', 'dunia', 'orang', 'turis', 'jerman', 'tempat', 'kembar', 'tiga', 'dunia', 'buah', 'hubung', 'anjing']"
1,"['salah', 'satu', 'pulau', 'palu', 'jual', 'negara', 'china', 'nyata', 'benar']"
1,"['rawan', 'geruduk', 'kantor', 'gudang', 'kpu', 'curiga', 'tugas', 'pindah', 'kotak', 'surat', 'suara', 'tempat', 'lazim', 'takut', 'indikasi', 'curang', 'labrak', 'masuk', 'gudang']"
1,"['malam', 'jadi', 'seludup', 'simpan', 'surat', 'suara', 'serta', 'berkas', 'yg', 'jadi', 'camat', 'bengkong', 'gawat', 'curang', 'masif']"
1,"['celaka', 'helikopter', 'tasik', 'korban', 'org', 'masuk', 'salah', 'satu', 'korban', 'caleg', 'ppp', 'bawa', 'uang', 'berita', 'lengkap', 'https']"
1,"['untung', 'ketemu', 'nih', 'video', 'saksi', 'mahfud', 'md', 'agenda', 'lgbt', 'zina', 'yg', 'usung', 'jokowi', 'dpr', 'ri', 'sahkan', 'mau', 'dukung']"
1,"['luhut', 'jokowi', 'shalat', 'jumat', 'rakaat', 'prabowo', 'kalah', 'jauh', 'jumlah', 'rakaat', 'sholat']"
1,"['hari', 'jadi', 'anak', 'kecil', 'dalam', 'mobil', 'main', 'hp', 'orang', 'tua', 'luar', 'isi', 'bensin', 'mobil', 'sebar', 'semua', 'teman', 'saudara', 'sangat', 'penting', 'karna', 'semua', 'sering', 'kurang', 'perhatiin', 'main', 'hp', 'dalam', 'mobil', 'atau', 'luar', 'mobil', 'waktu', 'isi', 'bensin']"
1,"['niat', 'busuk', 'kubu', 'belah', 'sejak']"
1,"['pagi', 'selokan', 'depan', 'dealer', 'suzuki', 'umc', 'warna', 'kok', 'hijau', 'cemar']"
1,"['nyan', 'pancur', 'aneuk', 'miet', 'mantang', 'reudep']"
1,"['mau', 'rezim', 'tak', 'perlu', 'teriak', 'teriak', 'tak', 'perlu', 'pakai', 'keras']"
1,"['pukul', 'sopir', 'taksi', 'online']"
1,"['kemendikbud', 'kalau', 'mau', 'ngelucu', 'jangan', 'canda', 'dong']"
1,"['siapa', 'salah', 'saling', 'lempar', 'tanggungjawab', 'soal', 'bocor', 'nik', 'nomor', 'kk', 'sekarang', 'lempar', 'jadi', 'tanggungjawab', 'provider', 'data', 'duduk', 'kartu', 'sim', 'prabayar', 'bocor', 'menkominfo', 'datang', 'operator', 'https', 'ikut', 'berita', 'baru', 'cnnindonesia']"
0,"['tolak', 'gugat', 'hakim', 'tegas', 'nonpribumi', 'tak', 'punya', 'tanah', 'yogya']"
1,"['assalamualaikum', 'wr', 'wb', 'ingat', 'semua', 'orang', 'jangan', 'guna', 'ponssel', 'isi', 'pulsa', 'meter', 'sagat', 'terus', 'postingn', 'semua', 'orang', 'to', 'ong', 'bagi', 'banyak', 'tau', 'af', 'mau', 'ikut', 'halaman', 'mohon', 'tekan', 'jempol', 'atas']"
1,"['katulampa', 'djebol', 'guys', 'sorry', 'congratulation', 'jakartans']"
1,"['jelas', 'memperaktekan', 'sebut', 'hasil', 'editing', 'video', 'guna', 'software', 'adobe', 'effect', 'channel', 'youtube', 'gabe', 'hash']"
0,"['micin', 'bikin', 'bodoh', 'mitos', 'kali']"
1,"['ustadtengkuzul', 'salut', 'dukung', 'sepenuh', 'gera', 'banser', 'nu', 'jawa', 'timur', 'nkri', 'perlu', 'bangsa', 'yg', 'lurus', 'berani', 'sayang', 'banyak', 'yg', 'blm']"
0,"['kapolda', 'dki', 'sebut', 'sebab', 'serang', 'novel', 'baswedan', 'bisnis', 'hijab', 'online', 'sang', 'istri']"
1,"['takut', 'ahok', 'beri', 'racun', 'warga']"
1,"['edar', 'foto', 'barack', 'obama', 'pegang', 'bokong', 'melania', 'trump']"
1,"['pendeta', 'anies', 'baswedan', 'sedang', 'khotbah', 'bawa', 'renung', 'kiamat', 'air', 'bah']"
1,"['fidio', 'pendek', 'tangkap', 'satu', 'orang', 'bakar', 'gambar', 'habib', 'riziek', 'jangan', 'ulang', 'depan', 'nya']"
1,"['barack', 'obama', 'anthony', 'fauci', 'melinda', 'gates', 'visit', 'wuhan', 'china', 'laboratory', 'coronavirus', 'factory']"
1,"['naik', 'motor', 'ga', 'bonceng', 'naik', 'mobil', 'istri', 'gak', 'samping', 'suami', 'naik', 'pesawat', 'bebaaassss', 'indonesia', 'serah', 'lu', 'ajah', 'saat', 'nakes', 'stayathome']"
0,"['memang', 'kendala', 'lambat', 'distribusi', 'komoditi', 'busuk', 'telur', 'ton', 'kini', 'kondisi', 'busuk', 'ton', 'barang', 'layak', 'laku', 'ganti', 'ucap']"
1,"['bukittinggi', 'segera', 'lockdown', 'efek', 'konfirmasi', 'warga', 'bukittinggi', 'positif', 'bukittinggi', 'laku']"
1,"['lebih', 'hebat', 'ibu', 'sus', 'tenggelamkanjakarta']"
1,"['mungkin', 'kali', 'ciliwung', 'mw', 'bilang', 'aniesbaswedan', 'coming']"
1,"['juli', 'jakarta', 'putih', 'triliun', 'manusia', 'membludak', 'penuh', 'dinding', 'gedung', 'dpr', 'tiang', 'monas']"
1,"['jual', 'diam', 'diam', 'mungkin', 'tadak', 'banyak', 'yg', 'tahu', 'bandara', 'internasional', 'pinggan', 'balikpapan', 'kalimantan', 'timur', 'jual', 'dgn', 'asing', 'tahun', 'lalu', 'bandara', 'yg', 'bangun', 'lantai', 'uang', 'apbn', 'tahun', 'anggar', 'zaman', 'perintah', 'sby', 'jual', 'asing', 'perintah', 'jokowi']"
1,"['ganggu', 'jiwa', 'candu', 'main', 'buat', 'fokus', 'otak', 'pecah']"
1,"['sejak', 'mi', 'kelas', 'mondok', 'pondok', 'pesantren', 'annawari', 'seratengah', 'bluto', 'sumenep', 'madura', 'tingkat', 'madrasah', 'aliyah', 'sma', 'kemudian', 'lanjut', 'kuliah', 'universitas', 'negeri', 'surabaya', 'ikip']"
1,"['ketangkep', 'nieh', 'si', 'abang', 'ganteng', 'ancam', 'pak', 'jokowi', 'pak']"
1,"['prabowo', 'jokowi', 'said', 'aqil', 'berbaliikk', 'arah', 'dukung', 'prabowo', 'sandi', 'team', 'bpn', 'info', 'baru', 'said', 'aqil', 'yag', 'berbaaliikk', 'araah', 'dukung', 'capres', 'simak', 'video', 'lengkap']"
1,"['tni', 'au', 'al', 'kini', 'dah', 'mulai', 'terang', 'memdukung', 'prabowosandi', 'allahuakbar']"
1,"['barusan', 'liat', 'berita', 'facebook', 'kata', 'si', 'anak', 'tsb', 'yg', 'jungkal', 'tinggal', 'tempat', 'patah', 'tulang', 'leher']"
0,"['kristen', 'ortodoks', 'syiria']"
0,"['produk', 'sangat', 'aman', 'pasti']"
1,"['penting', 'utk', 'info', 'kpd', 'grup', 'jadi', 'orang', 'dlm', 'jalan', 'plg', 'dr', 'kerja', 'mampir', 'kestarbuck', 'utk', 'beli', 'kopi', 'dtg', 'orang', 'wanita', 'muda', 'keluh', 'tinggal', 'dompet', 'minta', 'bantu', 'uang', 'besar', 'rb', 'beri', 'uang', 'wanita', 'tsb', 'beri', 'bungkus', 'rokok']"
1,"['warning', 'jangan', 'simpan', 'hp', 'bawah', 'jok', 'spd', 'motor', 'dering', 'langsung', 'ledak']"
